entry_id	source	part_of_speech	level	ukrainian	status	manual_emergency_first_pass_run_id	manual_emergency_second_pass_run_id	source_check	qa_reason
ox5000-f89d240b3237a67d25cb	scattered	adjective	C1	розсі́яний	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4605; definition_path=/us/definition/english/scattered; stable_id=PASS; exact_definition='spread far apart over a wide area or over a long period of time'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='spread far apart over a wide area or over a long period of time'; candidate='розсі́яний'; reverse='scattered'; lexical=1.000; candidate_definition_similarity=0.275; reverse_definition_similarity=0.491; semantic=0.491; POS/language checks PASS.
ox5000-8b3b2396f2c6ac0ac855	scholar	noun	B2	Учений	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4612; definition_path=/us/definition/english/scholar; stable_id=PASS; exact_definition='a person who knows a lot about a particular subject because they have studied it in detail'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='a person who knows a lot about a particular subject because they have studied it in detail'; candidate='Учений'; reverse='Scholar'; lexical=1.000; candidate_definition_similarity=0.597; reverse_definition_similarity=0.610; semantic=0.610; POS/language checks PASS.
ox5000-410a4d8064f346b81160	scholarship	noun	B2	стипендія (нуун): сума грошей, які дає комусь організація, щоб заплатити за освіту.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4613; definition_path=/us/definition/english/scholarship; stable_id=PASS; exact_definition='an amount of money given to somebody by an organization to help pay for their education'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='an amount of money given to somebody by an organization to help pay for their education'; candidate='стипендія (нуун): сума грошей, які дає комусь організація, щоб заплатити за освіту.'; reverse='scholarship: The amount of money an organization provides to pay for education.'; lexical=1.000; candidate_definition_similarity=0.796; reverse_definition_similarity=0.782; semantic=0.796; POS/language checks PASS.
ox5000-a3e2bf2714271c9afd7d	scope	noun	C1	область видимості (немає): можливість або можливість виконання або досягнення чогось	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4618; definition_path=/us/definition/english/scope_1; stable_id=PASS; exact_definition='the opportunity or ability to do or achieve something'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='the opportunity or ability to do or achieve something'; candidate='область видимості (немає): можливість або можливість виконання або досягнення чогось'; reverse='scope (no): feature or possibility of executing or achieving something'; lexical=1.000; candidate_definition_similarity=0.663; reverse_definition_similarity=0.453; semantic=0.663; POS/language checks PASS.
ox5000-f8891ee0328da0b3b79a	scratch	noun	B2	подря́пина	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4621; definition_path=/us/definition/english/scratch_2; stable_id=PASS; exact_definition='a mark, a cut or an injury made by scratching somebody’s skin or the surface of something'; selected_candidate_method=en_wiktionary_matching_pos_uk_translation	PASS: source-grounded second pass; method=en_wiktionary_matching_pos_uk_translation; exact Oxford definition='a mark, a cut or an injury made by scratching somebody’s skin or the surface of something'; candidate='подря́пина'; reverse='scratches'; lexical=1.000; candidate_definition_similarity=0.281; reverse_definition_similarity=0.749; semantic=0.749; POS/language checks PASS.
ox5000-0f5815bb4f9655175d9a	screw	noun	C1	гвинт (нуун): тонкий загострений шматок металу, схожий на цвях з піднятою спіральною лінією (яку називають ниткою) вздовж неї і лінією або хрестом надрізають у голову. Поступи перетворюються і натискають на дерево, метал тощо з викруткою для того, щоб об' єднати дві речі.	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4628; definition_path=/us/definition/english/screw_2; stable_id=PASS; exact_definition='a thin pointed piece of metal like a nail with a raised spiral line (called a thread ) along it and a line or cross cut into its head. Screws are turned and pressed into wood, metal, etc. with a screwdriver in order to fasten two things together.'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a thin pointed piece of metal like a nail with a raised spiral line (called a thread ) along it and a line or cross cut into its head. Screws are turned and pressed into wood, metal, etc. with a screwdriver in order to fasten two things together.'; candidate=""гвинт (нуун): тонкий загострений шматок металу, схожий на цвях з піднятою спіральною лінією (яку називають ниткою) вздовж неї і лінією або хрестом надрізають у голову. Поступи перетворюються і натискають на дерево, метал тощо з викруткою для того, щоб об' єднати дві речі.""; reverse='A screw (nuun): A thin pointed piece of metal, shaped like a nail with a raised spiral line (called a thread) along it and a line or cross being cut into the head. Progress is made and pushed onto a tree, a metal, and so on, with a twist in order to merge two things.'; lexical=1.000; candidate_definition_similarity=0.730; reverse_definition_similarity=0.879; semantic=0.879; POS/language checks PASS."
ox5000-e4ee69dd73a8bb73a78a	scrutiny	noun	C1	перевірка	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4631; definition_path=/us/definition/english/scrutiny; stable_id=PASS; exact_definition='careful and complete examination'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_surface_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_surface_candidate; exact Oxford definition='careful and complete examination'; candidate='перевірка'; reverse='checking'; lexical=0.375; candidate_definition_similarity=0.701; reverse_definition_similarity=0.583; semantic=0.701; POS/language checks PASS.
ox5000-6716c67c225124fb95ac	seal	noun	C1	печатка (ніун): офіційний задум або мітка, відбита на документі, щоб показати, що він є дійсний і має владу якоїсь певної особи або організації	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4634; definition_path=/us/definition/english/seal_2; stable_id=PASS; exact_definition='an official design or mark, stamped on a document to show that it is real and carries the authority of a particular person or organization'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='an official design or mark, stamped on a document to show that it is real and carries the authority of a particular person or organization'; candidate='печатка (ніун): офіційний задум або мітка, відбита на документі, щоб показати, що він є дійсний і має владу якоїсь певної особи або організації'; reverse='seal (Nun): the official design or label on the document to show that it is real and has the power of some individual or organization'; lexical=1.000; candidate_definition_similarity=0.784; reverse_definition_similarity=0.784; semantic=0.784; POS/language checks PASS.
ox5000-c01c6baa129f1167a903	secular	adjective	C1	світські (підприємливі): не пов'язані з духовними або релігійними справами	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4652; definition_path=/us/definition/english/secular; stable_id=PASS; exact_definition='not connected with spiritual or religious matters'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	"PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='not connected with spiritual or religious matters'; candidate=""світські (підприємливі): не пов'язані з духовними або релігійними справами""; reverse='secular (communicative): does not have to do with spiritual or religious matters'; lexical=1.000; candidate_definition_similarity=0.847; reverse_definition_similarity=0.702; semantic=0.847; POS/language checks PASS."
ox5000-8e7233a18eabccdd3370	segment	noun	C1	відрізок (ніун): частина чогось, що відокремлено від інших частин, або може бути розглянуто окремо	verified	MANUAL_EMERGENCY_WORK_20260820_FIRST_PASS_V3_round01	MANUAL_EMERGENCY_WORK_20260820_SECOND_PASS_V3_round01	MANUAL_EMERGENCY_WORK V3 exact Oxford identity; source_index=4662; definition_path=/us/definition/english/segment_1; stable_id=PASS; exact_definition='a part of something that is separate from the other parts or can be considered separately'; selected_candidate_method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate	PASS: source-grounded second pass; method=Helsinki-NLP/opus-mt-en-uk_contextual_definition_candidate; exact Oxford definition='a part of something that is separate from the other parts or can be considered separately'; candidate='відрізок (ніун): частина чогось, що відокремлено від інших частин, або може бути розглянуто окремо'; reverse='segment (neun): part of something separated from other parts, or can be considered separately'; lexical=1.000; candidate_definition_similarity=0.834; reverse_definition_similarity=0.786; semantic=0.834; POS/language checks PASS.
